,id,title,keys,normalised_text,imdb_id
570,64635,Total Recall,action  science fict  thriller dystopia  secret ag  remak  machine gun  resistance fight  false memori  robot cop  suppress  rebel hero  safe deposit box  british coloni  smog  gatling gun  center of the earth  implanted memori,total recall,tt1386703
571,10386,The Iron Giant,famili  anim  science fict  drama friendship  small town  based on novel or book  self sacrific  cold war  alien  meteorit  giant robot  autumn  fear of unknown  1950  mother son relationship,the iron giant,tt0129167
572,251,Ghost,fantasi  drama  thriller  mysteri  romanc fortune tel  corrupt  afterlif  money transf  money laund  potteri  hell  heaven  murder  death  ghost  spirit,ghost,tt0099653
573,157353,Transcendence,thriller  science fict  drama  mysteri mind control  artificial intelligence (a.i.)  computer viru  technolog  nanotechnolog  super comput  resurrect  love  terror  scientist  extremist  moral dilemma  computer scientist  mind transf  quantum comput  mind upload,transcendence,tt2209764
574,4523,Enchanted,comedi  famili  fantasi  romanc princess  new york c  magic  fairy tal  poison  queen  princ  music  portal  female protagonist  manhattan  new york c  evil queen  fantasy world  evil witch  true lov  part anim  live action and anim  central park  new york c,enchanted,tt0461770
575,4553,The Machinist,thriller  drama factori  insomnia  post it  machinist  osha  taunt  manhol  one armed man  torment  mother's day  losing weight  old photograph  dostoevski,the machinist,tt0361862
576,522627,The Gentlemen,comedi  crime london  england  robberi  businessman  dark comedi  betray  marijuana  busi  jewish american  gunfight  brutal  cynic  american abroad  irishman  scheme  gangster,the gentlemen,tt8367814
577,1538,Collateral,drama  crime  thriller taxi  polic  hitman  hostag  self-fulfilling propheci  taxi driv  fbi  nightclub  briefcas  sociopath  professional hit  one night  gun viol  lapd  contract kil  neo-noir  cabbi  federal prosecutor  taxi rid  suspense thril  los angeles airport (lax),collateral,tt0369339
578,346698,Barbie,comedi  adventur  fantasi femin  satir  patriarchi  based on toy  female protagonist  doll  submiss  fantasy world  motherhood  existenti  woman director  mother daughter relationship  gender discrimin  barbi  secret world,barbie,tt1517268
579,8077,Alien³,science fict  action  horror prison  android  spacecraft  dystopia  imprison  space travel  space coloni  redempt  rottweil  sequel  alien  space  creatur  planet  shaved head  crash land  impregn  penal coloni  furnac  suspended anim  xenomorph,alien,tt0103644
580,10198,The Princess and the Frog,romanc  famili  anim princess  voodoo  new orlean  louisiana  restaur  kiss  cajun  firefli  based on fairy tal  duringcreditssting  big dream  frog princ  charlatan  1920  magic spel,the princess and the frog,tt0780521
581,1579,Apocalypto,action  drama  histori loss of loved on  maya civil  villag  solar eclips  slaveri  tribe  native american  forest  human sacrific  central america  ancient civil  16th centuri  ancient language film,apocalypto,tt0472043
582,624860,The Matrix Resurrections,science fict  action  adventur futur  man vs machin  underground world  artificial intelligence (a.i.)  comput  virtual r  propheci  dystopia  cyberpunk  aftercreditssting  dream world  woman director  gnostic,the matrix resurrections,tt10838180
583,75,Mars Attacks!,comedi  fantasi  science fict usa presid  the white hous  planet mar  saving the world  cataclysm  total destruct  laser gun  ambassador  congress  flying sauc  dark comedi  parodi  based on com  alien  creatur  alien invas  horror comedi  outer spac  absurd,mars attacks,tt0116996
584,82507,Sinister,horror  thriller  mysteri drown  pennsylvania  usa  write  child murd  snuff  tape  home movie footag  murder  massacr  power outag  held capt  hang  death  car fir  attic  occult  super 8mm footag  moving in  crime novelist  novel writ  supernatural horror,sinister,tt1922777
585,568,Apollo 13,drama  histori rescu  florida  race against tim  moon  nasa  spaceman  based on true stori  houston  surviv  space  disast  explos  astronaut  hypothermia  apollo program  lunar miss  spacecraft accid,apollo 13,tt0112384
586,10009,Brother Bear,adventur  anim  famili friendship  sibling relationship  transform  grizzly bear  inuit  bear  sibling rivalri  turns into anim  unlikely friendship  aftercreditssting  duringcreditssting  animal lead  brother bear  bjørne brødr,brother bear,tt0328880
587,10693,Peter Pan,anim  famili  adventur  fantasi sibling relationship  fli  becoming an adult  magic  braveri  fairi  mermaid  child hero  peter pan  music  pirate gang  pirat  native peopl,peter pan,tt0046183
588,225574,Non-Stop,action  thriller  mysteri airplan  fight  airplane hijack  conspiraci  airplane crash  theft  cell phon  hijack  transatlant  one night  mystery kil  flight attend,nonstop,tt2024469
589,1635,The Island,action  thriller  science fict  adventur genet  love of one's lif  escap  transplant  freedom  clone  dystopia  clone  false memori  plagu  human clon  organ harvest  2010,the island,tt0399201
590,82695,Les Misérables,histori  drama rebellion  armi  robberi  franc  based on novel or book  love triangl  love at first sight  brothel  mayor  french revolut  music  arrest  based on play or mus  barricad  wed  prostitut  falling in lov  corps  parol  convict  forced prostitut  police inspector  girl disguised as boy  historical drama  19th centuri  out of wedlock child  historical rom  death of a child  abusive famili  corrupt businessman,les misrables,tt1707386
591,496,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,comedi journalist  california  prostitut  rodeo  kazakhstan  demeanor cours  chicken  driving school  satir  mockumentari  social satir  anti-semit  bear  report  aftercreditssting  duringcreditssting,borat cultural learnings of america for make benefit glorious nation of kazakhstan,tt0443453
592,447365,Guardians of the Galaxy Vol. 3,science fict  adventur  action hero  superhero  mad scientist  based on com  sequel  superhero team  space opera  raccoon  aftercreditssting  duringcreditssting  marvel cinematic universe (mcu)  cosmic  outer spac  chosen famili,guardians of the galaxy vol 3,tt6791350
593,4982,American Gangster,drama  crime new york c  vietnam  drug smuggl  societi  gangster  drug traffick  heroin  junki  ghetto  nightclub  ambit  rise and fal  cop  organized crim  drug deal  police corrupt  wed  police detect  famili  surveil  briberi  law enforc  aftercreditssting  dishonesti  1960  violenc,american gangster,tt0765429
594,289,Casablanca,drama  romanc corrupt  nazi  escap  love triangl  resist  spi  patriot  casablanca  morocco  vichy regim  visa  nation  world war ii  morocco  film noir  war,casablanca,tt0034583
595,8961,Bad Boys II,adventur  action  comedi  thriller  crime drug smuggl  miami  florida  undercover ag  cuba  ku klux klan  kidnap  money laund  mexican standoff  ecstasi  male friendship  guantánamo  sequel  shootout  criminal underworld  drug lord  exploding hous  dea ag  undercover oper  buddy cop  narcotics detect  action hero  buddy movi  haitian gang  dead bodi  buddy detective duo  police partn  russian mobst,bad boys ii,tt0172156
596,4108,The Transporter,action  crime  thriller martial art  transport  franc  human traffick  organized crim  police chas  gunfight  explos  young woman  getaway driv  assassination attempt  rule  bmw  ex special forc  french polic  french detect  nice fr  precis  transport  no questions ask  french inspector  modified vehicl,the transporter,tt0293662
597,13811,Knowing,action  mysteri  science fict  thriller cataclysm  code  time capsul  end of the world  astrophysicist  grieving widow  lexington massachusett  westford massachusett  predict  research  number  new,knowing,tt0448011
598,369972,First Man,histori  drama moon  based on novel or book  sacrific  nasa  wife  obsess  space travel  space miss  biographi  engin  based on true stori  moon land  space  cancer  astronaut  historical ev  death of daught  compromis  test pilot  1960  apollo program,first man,tt1213641
599,76726,Chronicle,science fict  drama  thriller friendship  fli  seattl  washington  telekinesi  coming of ag  outcast  loneli  super pow  found footag  aftercreditssting  abus  based on short film  teenag,chronicle,tt1706593
600,311,Once Upon a Time in America,drama  crime new york c  regret  lovesick  rape  life and death  sexual abus  street gang  corrupt  based on novel or book  prohibition era  gangster  sadist  money laund  opium  mafia boss  murder  memori  jewish american  tortur  brooklyn bridg  childhood friend  1920  1960  1930,once upon a time in america,tt0087843
601,76285,Percy Jackson: Sea of Monsters,adventur  famili  fantasi sea  monster  based on novel or book  poison  herm  tale  poseidon  fantasy world  demigod  golden fleec  olympu  quest  krono  based on young adult novel,percy jackson sea of monsters,tt1854564
602,375262,The Favourite,drama  comedi  thriller great britain  queen  rivalri  rabbit  lgbt  18th centuri  cousin cousin relationship  duchess  palace intrigu  aristocraci  british monarchi  war of the spanish success  drop diseas  queen ann,the favourite,tt5083738
603,85350,Boyhood,drama high school  family's daily lif  colleg  urban lif  coming of ag  growing up  domestic abus  parent  divorc  famili  divorced par  abusive husband  teenag,boyhood,tt1065073
604,754,Face/Off,action  crime  science fict prison  biological weapon  prison  bomb  undercov  psychopath  fbi  mexican standoff  face transpl  prison escap  flashback  reveng  tragedi  organized crim  shootout  boat chas  los angel  california  doctor  disguis  vendetta  surgeri  criminal gang  golden gun  archvillain  bullet ballet  archenemi  brother brother relationship  sibl  maximum security prison  fbi ag,faceoff,tt0119094
605,332567,The Shallows,horror  drama  thriller surfer  island  beach  mexico  animal attack  surviv  creatur  young woman  shark  great white shark  trap  animal horror  prey,the shallows,tt4052882
606,10882,Sleeping Beauty,fantasi  anim  romanc  famili princess  magic  kingdom  fairy tal  sleep  fairi  princ  castl  kiss  music  knight  dragon  dungeon  based on fairy tal,sleeping beauty,tt0053285
607,11253,Hellboy II: The Golden Army,fantasi  horror  adventur  action rebellion  superhero  auction  northern ireland  based on com  resign  spear  superhero team  super villain  remors  self exil  citizen act  war zon  robot fight  father son conflict,hellboy ii the golden army,tt0411477
608,414,Batman Forever,action  crime  fantasi riddl  superhero  villain  rose  based on com  partner  robin  broken neck  psychologist  crimin  district attorney  millionair  super pow  falling down stair  tied up  tommy gun  beretta  knocked out  disfigur  father figur  good versus evil,batman forever,tt0112462
609,399404,Darkest Hour,drama  histori world war ii  biographi  based on true stori  london underground  british polit  british prime minist  british histori  dunkirk  1940  winston churchil,darkest hour,tt4555426
610,6637,National Treasure: Book of Secrets,action  adventur  mysteri  thriller gold  treasur  london  england  assassin  usa presid  the white hous  pari  franc  parent child relationship  riddl  secret societi  treasure hunt  desk  library of congress  archaeologist  revisionist histori  ex-husband ex-wife relationship  american civil war  archeolog  south dakota  ancestor  secret formula  deciph  anxiou  hidden histori  lincoln memori  history and legaci  fictionalized histori  mount rushmor  secret histori  hidden clu  u.s. histori  historical artifact  buckingham palac  mount vernon est  virginia,national treasure book of secrets,tt0465234
